drawDate,lotteryType,province,DB,DB_head,DB_tail,G1,G2,G3,G4,G5,G6,G7
2025-10-15,XSMT,"Khánh Hòa",951958,95,58,74264,09896|84936,16318|20584|66729|66366|99731|17424|22239,5607,5003|3883|5273,146,17
2025-10-16,XSMT,"Quảng Bình",404233,40,33,01666,73669|54017,50665|53909|48025|18444|08744|63346|36926,5918,2741|5850|7674,194,05
2025-10-16,XSMT,"Bình Định",894041,89,41,96559,24540|95244,59755|77809|83819|99163|17558|91454|50131,2891,7510|8582|6019,565,97
2025-10-16,XSMT,"Quảng Trị",728951,72,51,01054,48205|65526,04563|46496|27130|41532|42020|10997|81773,2115,7893|5094|5675,962,58
2025-10-17,XSMT,"Gia Lai",308734,30,34,38447,78081|63663,90327|72451|16043|05226|13544|61714|89603,7208,6493|5563|5369,776,29
2025-10-17,XSMT,"Ninh Thuận",784936,78,36,55669,29887|38992,28982|17867|01820|45917|46567|21101|97564,1034,8917|6629|8918,116,54
2025-10-18,XSMT,"Đà Nẵng",490353,49,53,56029,52826|50759,60265|06461|87079|38026|00955|21715|58669,2229,5127|3709|2130,991,59
2025-10-18,XSMT,"Quảng Ngãi",967914,96,14,25407,51312|98600,07518|47310|68539|26795|70945|70563|81905,9566,1167|8349|3007,316,44
2025-10-18,XSMT,"Đắk Nông",319779,31,79,01944,97904|10327,36025|26989|49782|25746|14889|40848|35150,2024,7711|4684|3449,017,80
2025-10-19,XSMT,"Khánh Hòa",351241,35,41,14956,16858|53656,64508|58771|11664|66003|36072|96177|81593,7132,2955|0353|2982,266,70
2025-10-19,XSMT,"Kon Tum",784740,78,40,64368,57295|71015,16236|55477|54229|62005|22334|88559|01123,5551,8006|3751|7834,429,68
2025-10-19,XSMT,"Huế",062307,06,07,04218,71805|63516,65324|78046|96604|96315|82569|89904|21452,7930,0965|0630|2430,355,29
2025-10-20,XSMT,"Phú Yên",615735,61,35,53582,08673|65700,78766|21858|44674|78396|61379|75757|13532,0810,6512|6911|7111,024,73
2025-10-20,XSMT,"Huế",334029,33,29,98676,73100|99473,66443|84025|11153|87236|41880|67805|43579,7493,3939|6994|4867,549,35
2025-10-21,XSMT,"Đắk Lắk",432595,43,95,33351,76856|07343,51488|49038|03841|18234|51945|84976|98687,7078,4312|1625|4423,355,48
2025-10-21,XSMT,"Quảng Nam",233904,23,04,13727,54234|95537,82191|83486|17869|15473|25730|51501|71877,4006,3229|1412|4140,508,43
2025-10-22,XSMT,"Đà Nẵng",595270,59,70,36975,33262|97280,74059|04885|55272|55641|64655|80724|55667,2658,5574|4781|6233,723,57
2025-10-22,XSMT,"Khánh Hòa",091803,09,03,62264,48996|90337,66191|87501|50879|59186|18589|42145|13138,5617,4808|2833|1260,133,28
2025-10-23,XSMT,"Quảng Bình",414063,41,63,94416,59176|88043,60996|00756|70352|74838|52068|75643|06483,4392,5686|1488|8600,162,69
2025-10-23,XSMT,"Bình Định",314630,31,30,92584,96312|30904,91027|52446|42505|08831|59449|20334|04014,0311,6916|7369|0714,183,97
2025-10-23,XSMT,"Quảng Trị",464198,46,98,95651,60950|05405,56612|23208|13744|21854|49076|87517|71506,3890,2909|0932|8155,455,65
2025-10-24,XSMT,"Gia Lai",746273,74,73,34083,05454|39755,38382|43947|07442|84792|22710|59224|31303,0993,7322|4495|2416,237,03
2025-10-24,XSMT,"Ninh Thuận",801138,80,38,47033,93126|57043,37144|14101|97804|40727|42790|09107|01918,9993,6214|7915|6454,929,98
2025-10-25,XSMT,"Đà Nẵng",912916,91,16,11659,19317|65522,84792|28813|60244|81916|48895|73800|55376,9303,1396|1308|9391,002,66
2025-10-25,XSMT,"Quảng Ngãi",017201,01,01,23645,31965|37145,24888|20986|53807|04551|81350|88886|85393,0261,4979|8213|9323,963,97
2025-10-25,XSMT,"Đắk Nông",401390,40,90,59330,98505|25519,85515|44478|18322|50210|48122|96303|41795,3864,4455|6604|2756,858,83
2025-10-26,XSMT,"Khánh Hòa",797511,79,11,01970,42307|43512,70199|76296|24777|83326|81939|75931|76546,2711,9421|2755|0891,383,97
2025-10-26,XSMT,"Kon Tum",014828,01,28,05594,86555|11393,56586|74856|37849|42349|46236|59233|16996,9333,8696|9846|4742,113,33
2025-10-26,XSMT,"Huế",045828,04,28,08857,27702|31823,67065|09949|47872|49459|28779|50240|62157,6717,5932|2341|3987,761,23
2025-10-27,XSMT,"Phú Yên",004161,00,61,53198,42858|90634,26636|23724|64119|87925|71770|05054|07042,6630,8793|2787|0261,564,07
2025-10-27,XSMT,"Huế",963289,96,89,23909,58280|12680,37055|38831|72863|90872|74401|28495|70065,0394,5731|3078|9993,968,75
2025-10-28,XSMT,"Đắk Lắk",956076,95,76,84984,60148|71322,17938|19619|11914|70340|87141|62932|28715,6922,9173|1834|5683,187,92
2025-10-28,XSMT,"Quảng Nam",619613,61,13,14256,60792|67405,96154|50691|83472|98422|56233|09730|84441,2756,9797|8301|7093,820,56
2025-10-29,XSMT,"Đà Nẵng",518935,51,35,98114,08668|07628,74587|89339|91255|58664|88058|54031|82352,8536,1471|0565|0555,333,36
2025-10-29,XSMT,"Khánh Hòa",069132,06,32,05343,46861|98716,26718|58199|42243|99963|85989|35968|26356,3750,0199|9813|3103,245,02
2025-10-30,XSMT,"Quảng Bình",680822,68,22,54615,85094|02720,71830|86354|68031|35132|03135|75627|60442,4440,2148|7799|0118,112,96
2025-10-30,XSMT,"Bình Định",737859,73,59,23310,64382|59029,73893|61374|75327|11009|10410|75491|77937,2752,6016|6595|9129,994,26
2025-10-30,XSMT,"Quảng Trị",965524,96,24,85537,14111|31391,15187|81157|48634|75094|37476|63427|76226,8414,7648|1404|0744,741,26
2025-10-31,XSMT,"Gia Lai",148690,14,90,52493,56544|56127,26604|68027|17887|17309|08230|53509|05278,9429,3777|7547|4028,561,71
2025-10-31,XSMT,"Ninh Thuận",750208,75,08,09619,27908|45839,17248|04100|27047|63971|35097|80743|63394,2160,2361|5463|2276,593,03
2025-11-01,XSMT,"Đà Nẵng",036664,03,64,57256,14831|05096,57179|19668|14519|82796|46235|61152|03912,8207,9589|6218|5218,210,33
2025-11-01,XSMT,"Quảng Ngãi",691981,69,81,30276,92652|42058,23403|15511|45150|55346|24912|02865|13970,3771,2567|3174|1098,739,53
2025-11-01,XSMT,"Đắk Nông",917890,91,90,98251,56146|97460,26044|96972|81061|97351|65756|84248|59817,7374,5777|0599|3500,668,13
2025-11-02,XSMT,"Khánh Hòa",471493,47,93,36902,92569|33339,59159|31465|44770|25686|44102|63367|47672,7479,1234|1967|2391,306,37
2025-11-02,XSMT,"Kon Tum",298365,29,65,42753,33049|58127,05246|43492|92990|02745|94900|79032|14307,2685,9025|3008|8957,197,53
2025-11-02,XSMT,"Huế",481121,48,21,45610,27934|28079,34139|22691|04117|07588|79824|67689|80940,3926,8616|9807|6020,314,71
2025-11-03,XSMT,"Phú Yên",824429,82,29,73829,71434|08038,68818|19589|82419|57075|94255|50535|90621,9012,8697|0485|7244,319,36
2025-11-03,XSMT,"Huế",866627,86,27,03869,13179|52719,46437|35703|43910|83882|46707|66447|87314,3170,5403|7750|3575,775,53
2025-11-04,XSMT,"Đắk Lắk",536376,53,76,41699,43689|28675,16638|29902|64079|47599|87469|34482|74164,1464,8084|9846|6872,155,21
2025-11-04,XSMT,"Quảng Nam",519029,51,29,09741,92513|15257,70703|47798|64860|51703|52861|20198|91284,7340,5188|3042|2145,241,55
2025-11-05,XSMT,"Đà Nẵng",039701,03,01,78937,40495|53848,56152|82373|65845|94444|73546|73178|52924,5621,4019|8420|5984,351,14
2025-11-05,XSMT,"Khánh Hòa",819251,81,51,15397,89642|65634,01849|62408|15231|44255|05828|80328|54103,1600,5664|0799|4479,718,96
2025-11-06,XSMT,"Quảng Bình",149225,14,25,43533,42952|09519,66152|16687|03889|46715|83831|01343|05427,1699,6379|4841|9769,945,80
2025-11-06,XSMT,"Bình Định",187487,18,87,51721,85027|34140,51228|31411|37024|64412|69558|13828|53726,4253,0185|6597|1162,818,58
2025-11-06,XSMT,"Quảng Trị",838004,83,04,65113,32911|46674,80260|68533|71906|01997|89934|83083|73578,8093,0459|9723|8594,513,66
2025-11-07,XSMT,"Gia Lai",039508,03,08,84289,56187|39396,86075|27303|51793|46343|35306|00885|79439,7138,7666|4815|6362,341,87
2025-11-07,XSMT,"Ninh Thuận",402974,40,74,99559,07002|26758,40076|35468|45356|26692|54593|09915|20642,5619,3150|1439|7424,021,21
2025-11-08,XSMT,"Đà Nẵng",308821,30,21,44309,08329|71854,32193|82718|77279|50116|59568|13258|85590,8519,2903|4687|8132,881,97
2025-11-08,XSMT,"Quảng Ngãi",158938,15,38,90433,13283|88258,15365|69705|54865|93244|74438|35291|57933,8946,1850|9777|7791,839,33
2025-11-08,XSMT,"Đắk Nông",624698,62,98,23637,15052|16682,34094|94608|68568|09746|05854|77367|14730,4770,9696|3476|1609,897,24
2025-11-09,XSMT,"Khánh Hòa",405762,40,62,33441,46338|52021,82879|75076|14242|59557|05318|78013|05057,1392,9788|6817|3536,869,90
2025-11-09,XSMT,"Kon Tum",049110,04,10,72147,72752|14378,42463|12612|41952|47191|94619|48143|35522,1498,6013|3397|9883,625,33
2025-11-09,XSMT,"Huế",269011,26,11,91345,09100|94510,13655|52277|97567|97334|84876|89050|47008,4715,6780|3149|8479,015,23
2025-11-10,XSMT,"Phú Yên",609238,60,38,78601,11480|23784,10278|66117|66577|24177|04248|50973|40023,9213,5340|4700|5736,732,42
2025-11-10,XSMT,"Huế",832197,83,97,73760,62741|04427,99686|41137|63063|02279|51948|53235|73044,8600,9263|3932|7922,895,59
2025-11-11,XSMT,"Đắk Lắk",509178,50,78,23047,07857|28425,87478|82884|10336|51857|01065|16891|00102,8770,1762|0996|1360,750,23
2025-11-11,XSMT,"Quảng Nam",859141,85,41,17680,05174|56654,53232|33057|46261|36299|79108|02646|08866,3919,3022|5440|7443,771,29
2025-11-12,XSMT,"Đà Nẵng",829524,82,24,80352,06355|20825,41069|87559|80551|98912|27551|15060|76288,4719,6627|1532|2991,375,46
2025-11-12,XSMT,"Khánh Hòa",525928,52,28,86092,56105|92723,42269|31668|49852|45786|26458|38739|90102,3768,3720|7830|4240,303,99
2025-11-13,XSMT,"Quảng Bình",571105,57,05,69919,30717|94838,22533|99154|69072|00444|81032|86631|37961,3896,4656|9262|5978,596,74
2025-11-13,XSMT,"Bình Định",656619,65,19,46547,85847|93586,82752|37519|48796|37866|16547|96530|80978,0243,7424|6007|4969,365,07
2025-11-13,XSMT,"Quảng Trị",805961,80,61,75539,11503|29831,17146|54346|05328|29133|53046|91809|30500,2275,9480|1574|0093,036,56
2025-11-14,XSMT,"Gia Lai",828530,82,30,59879,94715|17567,96967|02144|35169|43010|43845|59199|40130,5933,5176|1205|6843,593,77
2025-11-14,XSMT,"Ninh Thuận",184778,18,78,31915,78441|50527,05210|50131|85116|94121|16678|84406|18239,7485,6878|5014|4045,478,09
2025-11-15,XSMT,"Đà Nẵng",208197,20,97,64702,32620|30663,68600|62017|99282|88007|76079|66433|10574,9545,4689|2496|6781,165,46
2025-11-15,XSMT,"Quảng Ngãi",468145,46,45,85877,10486|86137,51606|66663|96860|94876|65991|89961|79532,3415,5790|7512|4511,479,49
2025-11-15,XSMT,"Đắk Nông",255086,25,86,05319,54465|00705,82512|52703|51746|61820|48217|67015|68587,4138,4842|3098|7830,165,06
2025-11-16,XSMT,"Khánh Hòa",657743,65,43,64505,88178|87811,17944|03970|23949|39166|36069|96389|69672,0564,6264|3701|3378,655,33
2025-11-16,XSMT,"Kon Tum",824350,82,50,45015,59149|13960,14442|48386|96893|55069|65548|53361|96039,8920,9266|5408|0002,287,58
2025-11-16,XSMT,"Huế",129782,12,82,76472,39928|55585,68192|68442|78614|10716|13571|07805|54922,8298,2973|3544|8365,352,06
2025-11-17,XSMT,"Phú Yên",686990,68,90,09211,75295|69218,41341|27859|93904|31456|70549|73878|98707,8317,6149|1955|3678,685,67
2025-11-17,XSMT,"Huế",029629,02,29,62628,11419|35246,31840|43340|02669|19954|70495|73605|94705,7688,8329|3514|8255,757,66
2025-11-18,XSMT,"Đắk Lắk",598411,59,11,97711,28569|66427,55834|19849|98155|09563|91790|28337|79537,7944,6093|3378|6693,675,87
2025-11-18,XSMT,"Quảng Nam",777206,77,06,38593,57640|76066,10877|11778|04052|77212|35461|96437|34764,2890,9206|1874|6941,198,83
2025-11-19,XSMT,"Đà Nẵng",588257,58,57,05092,30342|71614,82557|21959|09655|63767|86367|40316|61811,5818,2915|6014|7345,806,19
2025-11-19,XSMT,"Khánh Hòa",283708,28,08,35767,10475|51930,73087|96629|32605|97530|29756|09657|30333,7026,0342|7875|3707,117,45
2025-11-20,XSMT,"Quảng Bình",429338,42,38,83451,84597|30578,87579|49092|70573|92880|27024|94755|68151,4840,6862|0287|9886,106,75
2025-11-20,XSMT,"Bình Định",510623,51,23,81962,67488|08570,22229|53032|32580|97366|22614|72444|28767,0537,3340|7307|9790,608,72
2025-11-20,XSMT,"Quảng Trị",530553,53,53,25663,62943|59108,37562|89759|48775|68147|15799|50775|82092,0037,8120|0471|2001,345,41
2025-11-21,XSMT,"Gia Lai",596485,59,85,84585,84680|56188,74129|51103|81735|28838|69607|46334|23698,0780,2226|3258|5562,761,67
2025-11-21,XSMT,"Ninh Thuận",726637,72,37,52013,15498|29550,46593|73319|14476|46146|72051|46613|18991,9817,7617|9838|2094,614,36
2025-11-22,XSMT,"Đà Nẵng",780813,78,13,15141,59860|14341,98703|68583|09271|28118|06303|05219|84416,9704,3139|8524|0679,314,38
2025-11-22,XSMT,"Quảng Ngãi",732397,73,97,76106,43937|35367,76884|59842|63365|39958|71237|78187|88305,6252,2118|9909|9568,980,10
2025-11-22,XSMT,"Đắk Nông",421928,42,28,65757,27823|34047,59313|10879|40202|94487|50062|23202|94419,7958,9522|7857|5341,252,81
2025-11-23,XSMT,"Khánh Hòa",384211,38,11,94144,01904|85150,21453|13066|05456|17320|98041|78903|43526,3054,5768|9507|0282,115,13
2025-11-23,XSMT,"Kon Tum",517044,51,44,25134,86627|92004,73226|32997|42210|93803|20349|48676|93895,4206,1395|8213|3397,240,04
2025-11-23,XSMT,"Huế",009664,00,64,66353,00438|83069,81079|69436|81127|22106|46948|22413|00707,2933,1062|8015|8062,374,25
2025-11-24,XSMT,"Phú Yên",749988,74,88,53576,08478|24134,07273|72674|02944|84991|77583|99796|07766,8449,2766|9534|6230,728,32
2025-11-24,XSMT,"Huế",525279,52,79,84576,35242|86472,56196|53652|45581|80386|94958|21366|44952,2892,3380|3546|6526,425,69
2025-11-25,XSMT,"Đắk Lắk",022638,02,38,14609,79795|67533,33051|71260|58888|91994|28093|39289|82996,3384,0913|1468|1716,638,06
2025-11-25,XSMT,"Quảng Nam",813900,81,00,75438,36211|48061,31195|80987|91862|19311|71086|51361|83099,8149,5020|8576|0727,939,38
2025-11-26,XSMT,"Đà Nẵng",114364,11,64,68415,94540|22665,94990|61186|60092|49496|75978|51033|69633,0027,6588|5115|0632,293,06
2025-11-26,XSMT,"Khánh Hòa",281977,28,77,67886,48060|12915,44197|90840|63074|68953|21795|92659|99317,4411,4192|1618|4918,553,14
2025-11-27,XSMT,"Quảng Bình",360111,36,11,95400,99534|74845,23996|42886|84294|86771|17049|11519|48406,0067,4949|0533|1316,092,38
2025-11-27,XSMT,"Bình Định",069617,06,17,86815,33824|69412,89885|04730|62174|14663|31084|22005|25428,4918,4015|8634|5220,957,79
2025-11-27,XSMT,"Quảng Trị",664082,66,82,07320,16799|86306,67898|78698|39464|46873|58156|08992|54458,3947,3789|8542|4672,522,36
2025-11-28,XSMT,"Gia Lai",609963,60,63,92344,10716|00110,01410|98126|51374|12645|46563|87796|12139,1913,7050|3325|6623,151,46
2025-11-28,XSMT,"Ninh Thuận",400239,40,39,51422,84552|97861,59102|02467|82622|55632|66280|16548|19176,3412,5293|9104|9034,074,28
2025-11-29,XSMT,"Đà Nẵng",826701,82,01,41319,58486|27862,86929|73392|43834|37344|08491|16899|76879,1378,3020|5284|7395,606,12
2025-11-29,XSMT,"Quảng Ngãi",359136,35,36,46562,34728|75129,02008|33259|71588|05149|27704|02314|48054,8253,2081|5565|2606,524,06
2025-11-29,XSMT,"Đắk Nông",342832,34,32,40688,17823|47190,04109|21495|88832|28101|12505|06737|52618,3733,2205|7568|9685,296,28
2025-11-30,XSMT,"Khánh Hòa",111890,11,90,42773,25903|04051,28606|54979|97440|96453|34971|21360|57742,7875,7055|1710|4640,687,50
2025-11-30,XSMT,"Kon Tum",635288,63,88,75029,35789|72760,66760|59985|12300|99300|56184|33374|55615,0676,4691|5077|6394,444,14
2025-11-30,XSMT,"Huế",231486,23,86,45342,16789|82088,18715|89467|95036|12750|63472|25338|72114,4140,7217|7397|6694,881,49
2025-12-01,XSMT,"Phú Yên",540623,54,23,38374,74755|92837,66327|24964|79265|99637|80069|96526|92031,4121,3480|4073|9797,373,91
2025-12-01,XSMT,"Huế",385900,38,00,59653,26369|53061,01900|29839|66958|63007|55921|71411|31444,9031,1278|5866|7965,703,54
2025-12-02,XSMT,"Đắk Lắk",880648,88,48,74193,11909|82071,39521|03678|57251|17258|68444|79818|69149,6350,2805|2451|4933,889,89
2025-12-02,XSMT,"Quảng Nam",372772,37,72,02537,45264|15134,39460|55142|89440|24154|67463|08359|38413,2882,0792|4222|7015,391,74
2025-12-03,XSMT,"Đà Nẵng",090741,09,41,49091,69480|35014,66780|61198|48209|91042|09852|93043|52727,6991,7044|3687|1065,964,22
2025-12-03,XSMT,"Khánh Hòa",259351,25,51,76803,85371|80242,53677|73766|98832|49176|99955|62246|92448,2481,0809|1761|1117,161,70
2025-12-04,XSMT,"Quảng Bình",952626,95,26,62704,50352|60532,04610|20028|72149|85461|94330|51530|98975,9547,5666|2394|8781,268,00
2025-12-04,XSMT,"Bình Định",255065,25,65,69951,62218|63170,41058|42644|71663|16760|00157|85214|96278,4541,2239|1319|0945,041,78
2025-12-04,XSMT,"Quảng Trị",213069,21,69,89443,57637|75186,51860|31506|02837|95182|99673|08546|65271,5078,3747|9726|2269,132,14
2025-12-05,XSMT,"Gia Lai",097599,09,99,10887,55657|85347,39508|61093|98130|56589|09360|23386|35801,5110,1001|7539|7950,822,95
2025-12-05,XSMT,"Ninh Thuận",721878,72,78,87080,84054|09088,15471|16695|64126|84004|79632|21595|37897,9524,2380|0718|1828,241,86
2025-12-06,XSMT,"Đà Nẵng",419499,41,99,45487,21838|43842,48171|73902|95989|95624|63928|68031|36060,9021,9519|9641|3770,699,82
2025-12-06,XSMT,"Quảng Ngãi",683397,68,97,70736,43696|25095,47728|61577|67252|43866|09463|93927|41322,4184,9151|2565|8287,749,63
2025-12-06,XSMT,"Đắk Nông",547993,54,93,49416,27756|44174,10094|61989|01048|54751|06032|89347|29668,7387,5928|7302|7641,201,03
2025-12-07,XSMT,"Khánh Hòa",710146,71,46,83588,78796|57634,50492|87777|40143|15144|18669|78491|11858,2541,0281|8035|8570,958,67
2025-12-07,XSMT,"Kon Tum",593376,59,76,79842,16062|09514,31123|66070|54170|79201|22257|88582|45629,0380,2596|7394|1677,785,06
2025-12-07,XSMT,"Huế",073662,07,62,99644,84636|17667,11326|06199|46946|47728|61280|92357|74078,1569,9784|3274|0113,384,54
2025-12-08,XSMT,"Phú Yên",266471,26,71,37543,44110|54458,32498|85974|77437|09370|70544|69094|50984,6930,3714|6112|2303,617,18
2025-12-08,XSMT,"Huế",995605,99,05,29853,98296|89756,43329|31511|04719|79047|81459|00498|25533,0035,4828|0040|5264,177,58
2025-12-09,XSMT,"Đắk Lắk",834060,83,60,37735,38997|82364,30141|29876|53939|75597|01513|29912|62951,8537,2757|2396|0750,850,49
2025-12-09,XSMT,"Quảng Nam",735438,73,38,96495,70489|56644,88251|25836|98035|55057|93414|79822|91874,8887,7896|6713|7780,762,59
2025-12-10,XSMT,"Đà Nẵng",229771,22,71,96365,95109|12109,41607|33304|61032|34858|76202|77084|13488,1082,3893|0262|4154,183,29
2025-12-10,XSMT,"Khánh Hòa",542231,54,31,56237,50033|54385,94107|46570|50868|73507|15360|73025|19559,6888,4448|3686|9169,727,32
2025-12-11,XSMT,"Quảng Bình",592916,59,16,94145,48987|80925,51524|56410|01198|46349|50124|39278|06552,3764,6541|1566|7375,468,92
2025-12-11,XSMT,"Bình Định",471455,47,55,30316,76660|19615,28539|97866|12933|00879|95909|97807|32204,8918,8022|3445|3410,563,28
2025-12-11,XSMT,"Quảng Trị",051659,05,59,92401,22452|53492,42408|96578|77595|31125|54725|24432|76725,5549,7335|6377|7703,350,61
2025-12-12,XSMT,"Gia Lai",992209,99,09,02204,89696|54283,42950|10669|34188|15201|46028|85573|23083,5608,9736|9824|7416,284,76
2025-12-12,XSMT,"Ninh Thuận",078145,07,45,70037,43923|38869,23433|98416|78297|80187|50164|40813|40526,2372,2910|3007|6640,277,22
2025-12-13,XSMT,"Đà Nẵng",876923,87,23,30181,51992|51019,60904|00458|65606|87636|50667|57522|30077,0394,4349|7931|4101,061,59
2025-12-13,XSMT,"Quảng Ngãi",547837,54,37,10219,29981|22997,96311|43899|96040|07371|26868|01186|58981,7315,6678|7289|1344,911,37
2025-12-13,XSMT,"Đắk Nông",727601,72,01,27774,23615|93801,33816|96015|21647|97236|91754|72162|46146,4691,1592|1443|2682,896,49
2025-12-14,XSMT,"Khánh Hòa",918405,91,05,13455,48771|90305,15278|41804|23946|95321|95464|53315|24046,3689,8275|9814|7952,924,35
2025-12-14,XSMT,"Kon Tum",173403,17,03,33822,32747|25883,39165|09755|91348|49674|21057|69847|16643,6749,0609|6626|6368,426,87
2025-12-14,XSMT,"Huế",734008,73,08,88850,28918|42471,43984|96668|97669|36565|17605|61463|10072,5231,3796|6723|8692,573,02
2025-12-15,XSMT,"Phú Yên",817811,81,11,44249,91848|48224,02621|98867|86528|08873|30436|06649|51737,4295,5261|5422|8457,188,33
2025-12-15,XSMT,"Huế",384625,38,25,59391,10368|60714,24653|11180|72253|57909|98012|92924|23556,6085,4105|2605|8312,965,42
2025-12-16,XSMT,"Đắk Lắk",986669,98,69,13502,40971|94308,42445|98513|94961|62729|93244|15963|24807,3214,4562|4439|0296,663,62
2025-12-16,XSMT,"Quảng Nam",930054,93,54,18735,74230|44110,17543|68350|02982|76596|49158|21544|26998,7485,9158|1923|0322,143,27
2025-12-17,XSMT,"Đà Nẵng",133502,13,02,72954,30884|36797,62654|59625|89124|08746|44270|26343|37806,6241,2052|8615|6704,546,65
2025-12-17,XSMT,"Khánh Hòa",397432,39,32,31234,20839|94537,27797|82126|85824|53525|70486|23580|95786,4127,8558|0737|1602,656,59
2025-12-18,XSMT,"Quảng Bình",531824,53,24,04918,98365|11904,94688|95982|46870|40815|70248|81227|11240,4284,0648|6492|0669,647,20
2025-12-18,XSMT,"Bình Định",220492,22,92,81142,62188|94721,14608|98218|48585|95524|95585|51826|80079,5009,6267|9239|5343,890,41
2025-12-18,XSMT,"Quảng Trị",330876,33,76,06316,06556|05813,60798|99813|27850|16148|31355|60507|34321,0068,7342|4026|7485,935,99
2025-12-19,XSMT,"Gia Lai",797714,79,14,02741,72254|85143,57929|18095|09924|97213|55374|85067|59583,8839,6276|8545|5720,987,18
2025-12-19,XSMT,"Ninh Thuận",777362,77,62,78719,80033|01063,72214|23653|05573|64180|90387|50614|41889,7945,3879|0224|1487,706,08
2025-12-20,XSMT,"Đà Nẵng",384288,38,88,79812,16662|13379,33090|83053|53149|05825|04387|02662|68713,3701,8309|3670|9085,777,40
2025-12-20,XSMT,"Quảng Ngãi",473145,47,45,01588,54299|10865,33236|79712|98836|33130|00475|52437|95874,1308,6897|2574|4736,179,27
2025-12-20,XSMT,"Đắk Nông",086218,08,18,08500,09715|98807,77009|09765|30684|68314|65277|63325|96070,0435,1864|8035|7165,505,37
2025-12-21,XSMT,"Khánh Hòa",195492,19,92,03932,41801|58676,28777|37737|12315|18111|81567|64289|21663,2794,7784|7454|6921,106,55
2025-12-21,XSMT,"Kon Tum",229204,22,04,64267,16511|02282,32154|30429|25947|60163|07341|48807|19406,2623,0263|3841|2461,644,09
2025-12-21,XSMT,"Huế",196212,19,12,04558,23809|26318,94497|65359|07874|98225|09068|39489|49966,4660,0884|9776|2630,306,20
2025-12-22,XSMT,"Phú Yên",286728,28,28,52213,18155|51038,42077|75199|41628|05387|18501|07760|70250,0241,2092|0886|1200,736,91
2025-12-22,XSMT,"Huế",636327,63,27,85274,07959|71046,55769|42657|08271|22222|55343|41103|98972,0601,0689|5863|8651,392,30
2025-12-23,XSMT,"Đắk Lắk",713075,71,75,90851,72489|49560,93639|89995|51997|05913|09510|29697|44460,2222,0156|1861|0356,850,04
2025-12-23,XSMT,"Quảng Nam",528990,52,90,41240,41716|21859,32865|20462|85296|39049|22914|18872|58720,2304,7071|8864|9946,943,66
2025-12-24,XSMT,"Đà Nẵng",246700,24,00,17768,28107|13038,22976|76997|89520|33716|28415|50908|98267,5084,4817|7163|0534,030,61
2025-12-24,XSMT,"Khánh Hòa",242340,24,40,86205,54151|04951,70035|40526|08598|79536|40954|78990|87543,7694,5146|9169|2859,632,35
2025-12-25,XSMT,"Quảng Bình",745704,74,04,48283,78622|10021,21278|80005|66211|01907|20118|43022|70209,6009,2650|8353|8910,548,37
2025-12-25,XSMT,"Bình Định",902555,90,55,99775,32373|11456,03793|97015|98588|31540|96017|92373|57856,5865,6105|2060|1237,596,94
2025-12-25,XSMT,"Quảng Trị",136266,13,66,42491,46366|63138,52634|87351|46958|80681|33780|09955|77307,1381,0181|6021|9145,691,18
2025-12-26,XSMT,"Gia Lai",777236,77,36,86256,02606|78542,02121|64373|09090|72235|15177|29379|17462,0162,5261|8489|0214,346,01
2025-12-26,XSMT,"Ninh Thuận",520628,52,28,63537,44588|80982,29169|29792|03590|31022|64169|05716|40156,4345,1926|2633|1447,312,37
2025-12-27,XSMT,"Đà Nẵng",133013,13,13,08995,24580|22237,86601|10843|61857|30091|59463|52280|27730,3671,1924|8837|3648,025,38
2025-12-27,XSMT,"Quảng Ngãi",788319,78,19,37997,77373|12316,31241|03148|14611|03268|36585|98029|39862,7445,5652|9004|0415,921,82
2025-12-27,XSMT,"Đắk Nông",004488,00,88,93908,28811|33891,37415|49225|35070|04859|56937|96456|63791,7294,7686|0693|8761,707,01
2025-12-28,XSMT,"Khánh Hòa",109059,10,59,02336,70820|65052,30620|57108|10116|22870|60547|88580|52183,9167,9136|1571|9282,280,46
2025-12-28,XSMT,"Kon Tum",936096,93,96,96798,47508|36094,83363|89733|96707|41439|83498|61159|03898,5664,4233|1144|2719,267,71
2025-12-28,XSMT,"Huế",855979,85,79,94904,44504|63394,82913|21446|36220|78459|30487|94396|50754,5224,8493|8344|2011,345,57
2025-12-29,XSMT,"Phú Yên",073547,07,47,80741,42392|50884,33997|94737|79063|43189|21069|87719|62137,1441,2640|1599|5400,095,95
2025-12-29,XSMT,"Huế",401707,40,07,00251,08255|47623,83239|24880|52466|95877|20537|69356|14381,8350,3350|7397|7949,838,18
2025-12-30,XSMT,"Đắk Lắk",309744,30,44,64035,43783|54386,28106|73550|97961|04063|76845|41587|48094,0512,1865|6236|7790,795,79
2025-12-30,XSMT,"Quảng Nam",860214,86,14,00589,76051|98907,47079|26697|13603|19796|19516|60228|17875,9634,0279|2313|9237,702,19
2025-12-31,XSMT,"Đà Nẵng",130082,13,82,76835,72337|51954,29240|81190|52415|36447|75290|12386|97648,4679,4792|9455|5951,413,15
2025-12-31,XSMT,"Khánh Hòa",085141,08,41,88639,21007|54221,07252|69034|71393|78812|68039|28186|85187,0009,2609|5732|2842,918,33
2026-01-01,XSMT,"Quảng Bình",040031,04,31,25683,13384|03096,05241|98017|54245|02613|05012|74858|40446,4498,0024|8184|9957,627,58
