drawDate,lotteryType,province,DB,DB_head,DB_tail,specialCodes,G1,G2,G3,G4,G5,G6,G7
9/28/2020,XSMN,TPHCM,552532,55,32,,73512,52365|96098,42962|62871|31558|41033|76399|40056|46066,6077,1179|3686|8595,705,75
9/28/2020,XSMN,Đồng Tháp,827364,82,64,,32636,04148|07079,10848|23835|74370|53136|82398|74896|07772,6014,6660|1210|2842,547,43
9/28/2020,XSMN,Cà Mau,839431,83,31,,75433,54294|49902,49112|23001|12683|24946|43938|69793|66847,6496,6241|6680|2794,970,40
9/29/2020,XSMN,Bến Tre,676250,67,50,,74241,77607|89307,40186|44264|94041|02400|60983|53611|25074,9255,8097|7491|9307,890,3
9/29/2020,XSMN,Vũng Tàu,709567,70,67,,2366,69401|94496,34694|09020|04933|48319|07725|45423|25002,4853,0264|0437|8695,662,99
9/29/2020,XSMN,Bạc Liêu,998874,99,74,,15512,11777|12224,72455|50785|41171|67582|11761|06324|14563,7126,9182|8525|6333,877,55
9/30/2020,XSMN,Đồng Nai,974518,97,18,,24157,97488|77217,30917|54776|40542|25258|80219|81871|61957,1727,5530|8449|8540,783,3
9/30/2020,XSMN,Cần Thơ,711566,71,66,,6675,21803|52839,56918|51085|63246|08376|04725|60291|03577,9820,7215|1540|6277,563,11
9/30/2020,XSMN,Sóc Trăng,203151,20,51,,94901,13737|56245,96041|69113|99748|26698|88359|97426|31248,1735,1197|1152|9861,308,19
10/1/2020,XSMN,Tây Ninh,757,0,57,,74580,66233|45338,91615|62511|01490|99860|57238|75496|76617,6876,7296|1247|6064,600,96
10/1/2020,XSMN,An Giang,245190,24,90,,18485,21082|47020,98086|56036|43802|34825|68777|93198|66978,6746,6947|4152|4764,965,2
10/1/2020,XSMN,Bình Thuận,627304,62,4,,76342,40685|31386,61753|85489|92756|80204|28750|08782|94199,4366,4850|0701|8949,903,58
10/2/2020,XSMN,Vĩnh Long,264439,26,39,,10153,83554|53999,62513|98622|75165|47212|79149|66833|87403,1469,0112|8779|7781,647,90
10/2/2020,XSMN,Bình Dương,883337,88,37,,60801,74393|72979,77322|40625|03289|78548|45731|00532|73294,8898,2454|1110|5109,680,48
10/2/2020,XSMN,Trà Vinh,261621,26,21,,5692,23480|48699,78704|79537|40897|06183|47928|58375|16749,9360,7983|4135|4628,498,89
10/3/2020,XSMN,TPHCM,476066,47,66,,7332,45099|19394,06858|64255|31492|53949|42316|24958|99618,2518,7804|1428|0094,131,71
10/3/2020,XSMN,Long An,634248,63,48,,66403,96005|33412,79285|09284|58441|10963|89396|28861|64872,5170,8435|1244|8732,934,67
10/3/2020,XSMN,Bình Phước,55584,5,84,,33207,56836|18734,98594|38418|90688|90184|81771|12861|79968,1556,6265|5921|2457,348,12
10/3/2020,XSMN,Hậu Giang,456776,45,76,,53959,44668|86379,70579|27998|91612|38715|74509|50969|13395,7000,9738|4189|6049,223,5
10/4/2020,XSMN,Tiền Giang,395807,39,7,,91428,83881|31332,87522|12063|00082|71206|58833|57471|55440,8502,8728|9205|1324,756,6
10/4/2020,XSMN,Kiên Giang,520321,52,21,,26774,44688|73495,79462|01843|71282|02790|67243|81877|67298,4179,9658|6333|1794,192,2
10/4/2020,XSMN,Đà Lạt,918223,91,23,,2592,32244|61188,19755|28072|32454|44586|33285|14458|17170,1536,1265|0430|3548,468,13
10/5/2020,XSMN,TPHCM,614347,61,47,,27339,90633|81737,05584|27745|57248|18101|45338|77710|11176,487,1868|6410|5257,485,34
10/5/2020,XSMN,Đồng Tháp,522282,52,82,,75315,21494|49812,94165|75406|54127|16267|79558|97677|70565,4319,1405|9889|0975,901,7
10/5/2020,XSMN,Cà Mau,76465,7,65,,98523,86687|39491,57222|13260|07309|90130|91220|56175|05421,4698,2024|3653|1395,149,75
10/6/2020,XSMN,Bến Tre,201903,20,3,,87134,91785|24327,43518|63221|07926|63818|78006|97537|08301,7926,3400|6478|3862,42,97
10/6/2020,XSMN,Vũng Tàu,323397,32,97,,83546,23916|40110,69873|36185|22343|82551|07597|53289|02338,4548,9172|1537|0612,467,89
10/6/2020,XSMN,Bạc Liêu,806768,80,68,,97574,08187|25827,00831|68031|85744|48439|91259|10176|14202,5133,1671|0092|4268,747,71
10/7/2020,XSMN,Đồng Nai,92834,9,34,,10552,95472|70882,06933|12243|59305|51160|84830|45914|29551,6344,4656|3705|1883,319,34
10/7/2020,XSMN,Cần Thơ,637035,63,35,,27308,17004|90913,80121|58767|90550|09640|72678|09386|50192,1804,9983|8316|7541,779,0
10/7/2020,XSMN,Sóc Trăng,970009,97,9,,27264,68510|78485,93754|35826|32644|99802|45818|92018|53348,8366,8226|6841|4845,144,93
10/8/2020,XSMN,Tây Ninh,453006,45,6,,69160,11307|33588,74285|69187|91133|66756|57394|70103|49442,5076,4314|3304|6799,706,63
10/8/2020,XSMN,An Giang,322371,32,71,,77990,42116|17485,19981|45863|56248|72441|05863|92754|13358,694,6957|3457|1909,155,0
10/8/2020,XSMN,Bình Thuận,528144,52,44,,95061,05902|78221,00899|64495|73554|62831|74899|56826|09682,6757,5841|0703|0909,980,23
10/9/2020,XSMN,Vĩnh Long,419572,41,72,,89948,79605|72555,64713|89273|01018|37489|71290|91332|55285,1294,6508|8321|3524,254,45
10/9/2020,XSMN,Bình Dương,619297,61,97,,59634,67733|21064,66304|83528|48496|04142|93785|13885|10210,3702,9207|9774|0184,843,59
10/9/2020,XSMN,Trà Vinh,114560,11,60,,61547,56401|19431,05788|93747|29718|92597|07843|91971|29936,191,6479|7302|0464,891,65
10/10/2020,XSMN,TPHCM,971775,97,75,,60324,91729|66560,32447|28842|42684|78201|95725|03410|59605,1429,8502|8302|9068,465,29
10/10/2020,XSMN,Long An,988247,98,47,,29295,73112|17829,56821|48395|51123|87013|13613|20770|90819,5724,1095|4845|0111,458,38
10/10/2020,XSMN,Bình Phước,927913,92,13,,69205,18842|87146,75113|38328|72269|57178|22845|57440|18386,2386,6055|2963|3274,987,26
10/10/2020,XSMN,Hậu Giang,926185,92,85,,19889,73893|75155,43219|70616|43110|73306|14582|93870|76209,6673,4661|7966|3611,937,49
10/11/2020,XSMN,Tiền Giang,212249,21,49,,60219,89986|50173,81717|86293|15592|75985|93857|52829|28255,856,1385|3300|8918,336,18
10/11/2020,XSMN,Kiên Giang,770260,77,60,,55002,28287|18513,75601|07253|80925|32962|00881|51171|13025,5347,8130|0036|9841,383,42
10/11/2020,XSMN,Đà Lạt,546888,54,88,,32813,78359|71515,30202|91807|72425|51522|45554|51380|73363,8865,8851|4104|7586,669,93
10/12/2020,XSMN,TPHCM,173022,17,22,,12467,94425|43480,09305|17544|16275|98372|93647|18852|36900,5006,5479|9344|2412,424,40
10/12/2020,XSMN,Đồng Tháp,338702,33,2,,26626,93327|31524,56187|43810|72002|72016|12644|53302|71883,2015,9690|3649|3206,142,64
10/12/2020,XSMN,Cà Mau,700338,70,38,,12964,56798|86776,30257|47547|99894|81057|21451|48292|26971,4084,3510|4130|2257,563,61
10/13/2020,XSMN,Bến Tre,770382,77,82,,54830,60979|87341,23979|43769|84641|83096|53817|04432|03392,4755,1442|6421|8449,222,46
10/13/2020,XSMN,Vũng Tàu,24725,2,25,,33113,92555|33564,11665|37048|42342|16625|00681|03734|51024,8266,3432|0361|5135,842,7
10/13/2020,XSMN,Bạc Liêu,588694,58,94,,81935,02899|67441,50134|90628|11769|72913|39830|59054|89050,7737,9187|4858|9072,766,50
10/14/2020,XSMN,Đồng Nai,206256,20,56,,65438,74341|40209,70297|48561|70387|18852|21532|64786|63674,1288,2201|8923|8017,562,7
10/14/2020,XSMN,Cần Thơ,918927,91,27,,92314,38851|57174,43113|25204|58679|68800|41364|64738|46858,8805,4038|9561|1461,526,62
10/14/2020,XSMN,Sóc Trăng,58054,5,54,,24779,81120|18260,77454|32732|80029|34243|93936|56145|44310,9142,7748|0963|9327,142,46
10/15/2020,XSMN,Tây Ninh,29682,2,82,,17969,76515|19701,53252|35778|22237|33386|24160|73909|21240,8485,5504|8108|7412,602,88
10/15/2020,XSMN,An Giang,167462,16,62,,23480,42786|83129,72224|39379|99459|34242|19356|90086|88018,9537,7650|7502|7757,360,24
10/15/2020,XSMN,Bình Thuận,918227,91,27,,84773,11931|60846,88095|64260|13324|00610|26633|44668|12969,8689,5821|2793|9588,342,33
10/16/2020,XSMN,Vĩnh Long,20914,2,14,,78749,51405|93877,24559|99974|82914|88077|60993|91890|62914,8440,6396|2589|8294,579,14
10/16/2020,XSMN,Bình Dương,836716,83,16,,52216,25512|38967,36561|35220|67650|48831|28069|57497|08724,3688,2570|8258|6336,543,34
10/16/2020,XSMN,Trà Vinh,830889,83,89,,15317,77883|70081,22135|72864|03525|48741|43804|26009|24201,75,6210|9769|4754,997,57
10/17/2020,XSMN,TPHCM,541854,54,54,,4869,41030|43986,37486|53798|45266|27235|18764|41176|01351,9081,5887|9262|0934,477,62
10/17/2020,XSMN,Long An,907062,90,62,,52949,01672|04485,06560|02047|94613|96356|07074|88912|04370,2820,9888|1373|5174,384,12
10/17/2020,XSMN,Bình Phước,823490,82,90,,14837,41228|80232,25986|99609|18311|03873|86351|63458|09424,2431,4031|0383|9160,395,95
10/17/2020,XSMN,Hậu Giang,953080,95,80,,46695,94723|69852,14751|15948|53751|31988|98216|87052|53719,37,4314|2819|4923,313,66
10/18/2020,XSMN,Tiền Giang,680848,68,48,,85070,58025|00685,91321|95460|39434|18139|61612|75986|06791,7478,2421|4696|8899,865,79
10/18/2020,XSMN,Kiên Giang,111398,11,98,,70711,73283|14339,38401|83482|99741|30756|97044|57058|25394,8270,8495|5012|7454,456,69
10/18/2020,XSMN,Đà Lạt,373457,37,57,,95250,17554|19237,34677|11597|16331|04365|60426|89847|95937,3363,2133|0147|8432,163,2
10/19/2020,XSMN,TPHCM,567363,56,63,,3161,79332|64319,93536|38071|94902|85927|86451|68138|64036,5254,1149|7399|7035,958,40
10/19/2020,XSMN,Đồng Tháp,753846,75,46,,26383,72853|42781,36622|54758|88346|31338|94006|97120|21236,7579,7754|8935|2041,931,29
10/19/2020,XSMN,Cà Mau,690729,69,29,,16206,44620|34290,82904|01975|94756|51565|97040|96851|51782,4766,7233|6681|0625,753,51
10/20/2020,XSMN,Bến Tre,736025,73,25,,99612,23292|07383,41352|50011|11799|98714|51111|31722|52303,3685,7043|3948|9802,583,30
10/20/2020,XSMN,Vũng Tàu,439138,43,38,,93229,02260|27411,43635|91543|70866|77171|89198|10584|48464,3587,8516|7642|2406,548,8
10/20/2020,XSMN,Bạc Liêu,685108,68,8,,56261,46372|92736,49331|21564|31470|43822|18877|11938|52798,3620,6351|1958|3829,135,90
10/21/2020,XSMN,Đồng Nai,300934,30,34,,48739,16162|60390,35355|71550|43516|90425|36489|77969|74066,3153,3113|0899|6300,782,89
10/21/2020,XSMN,Cần Thơ,10151,1,51,,38242,55008|71508,60100|70724|93177|75909|67177|82288|13359,2567,6824|2687|9875,945,59
10/21/2020,XSMN,Sóc Trăng,710023,71,23,,60397,45647|39070,20183|22307|90285|95657|83948|94197|58142,5189,7734|2010|7600,412,3
10/22/2020,XSMN,Tây Ninh,702792,70,92,,9991,95994|87902,97063|03902|08699|73453|07033|72551|47074,7582,2513|7859|7146,570,73
10/22/2020,XSMN,An Giang,957643,95,43,,94693,88861|19489,46308|42981|95413|24302|54600|32648|23244,2474,2806|5730|8647,537,96
10/22/2020,XSMN,Bình Thuận,395251,39,51,,90965,75877|06144,19837|40359|12160|37877|05802|70886|73399,4053,6208|7696|1335,284,93
10/23/2020,XSMN,Vĩnh Long,749195,74,95,,70526,35305|81036,96049|54753|48581|61914|52957|37289|46140,9611,7531|0742|5574,267,73
10/23/2020,XSMN,Bình Dương,975780,97,80,,70087,49061|07915,86800|28075|82235|80761|40566|98309|40688,8568,0170|9335|0774,54,41
10/23/2020,XSMN,Trà Vinh,562446,56,46,,28258,46373|99916,71938|96000|12597|25401|97397|63044|99950,7342,3366|4819|6698,791,12
10/24/2020,XSMN,TPHCM,230173,23,73,,97167,56550|22465,58546|50762|72367|57308|85847|96745|90151,1129,8639|1876|3621,818,9
10/24/2020,XSMN,Long An,602634,60,34,,4964,73145|49262,46653|68707|33468|50786|20513|52926|48464,6424,6448|4315|2230,274,36
10/24/2020,XSMN,Bình Phước,235998,23,98,,29303,90576|54504,39291|39030|77829|55398|16372|32704|81119,5568,1220|7515|0813,789,65
10/24/2020,XSMN,Hậu Giang,696100,69,0,,72115,85993|44524,57815|57526|77938|67845|84839|27732|15703,9189,4112|1755|2174,872,5
10/25/2020,XSMN,Tiền Giang,658553,65,53,,30459,41885|92792,01660|16196|48321|58272|55989|49088|73327,2082,5780|1471|4073,707,36
10/25/2020,XSMN,Kiên Giang,32941,3,41,,62313,68411|46222,90358|13084|51590|94767|15759|31232|69203,1107,7341|6335|6033,493,65
10/25/2020,XSMN,Đà Lạt,434979,43,79,,24708,11278|51285,25567|87836|90567|11039|91213|60724|91474,981,5888|0383|0043,837,12
10/26/2020,XSMN,TPHCM,867014,86,14,,31816,90876|51547,98224|20817|47940|51524|39764|47986|61081,476,8808|7437|5493,470,41
10/26/2020,XSMN,Đồng Tháp,553968,55,68,,47212,56698|51317,47327|58200|99220|31657|74801|84931|33593,1626,4089|0874|4544,192,60
10/26/2020,XSMN,Cà Mau,393034,39,34,,69156,55527|17282,89188|63456|31470|68466|80614|70285|20782,2165,3717|4953|7769,985,58
10/27/2020,XSMN,Bến Tre,975340,97,40,,48471,43534|78514,91868|77328|47324|48575|64344|65855|60580,6714,2759|6640|1256,376,66
10/27/2020,XSMN,Vũng Tàu,16853,1,53,,32626,90934|40598,37991|37196|35897|68896|59566|16282|98932,3055,0848|8993|6380,476,1
10/27/2020,XSMN,Bạc Liêu,928537,92,37,,64829,79449|30288,02969|57521|14640|24458|95740|48999|49783,3719,8023|5624|6676,741,45
10/28/2020,XSMN,Đồng Nai,222768,22,68,,49582,06935|12792,00168|18703|48937|76458|73846|86939|29490,4799,2223|6713|7394,851,7
10/28/2020,XSMN,Cần Thơ,994427,99,27,,94497,75329|88059,45238|26594|58656|61424|80867|51833|96722,8323,8222|9466|9783,883,11
10/28/2020,XSMN,Sóc Trăng,972537,97,37,,61118,00320|45227,03397|75667|45575|32525|50980|84986|01763,1265,7046|9068|1311,990,7
10/29/2020,XSMN,Tây Ninh,754859,75,59,,58486,83653|52839,32615|92912|33303|56570|99197|44420|48029,2984,0999|3363|9416,225,1
10/29/2020,XSMN,An Giang,123007,12,7,,25787,66572|93665,10493|42697|65384|66661|65019|73563|32188,2781,3626|8823|7105,107,4
10/29/2020,XSMN,Bình Thuận,351713,35,13,,72540,83170|20120,53845|45301|23660|99310|45181|36849|74390,4771,3798|3477|0871,166,84
10/30/2020,XSMN,Vĩnh Long,766039,76,39,,1736,50245|53494,68628|56911|48525|38116|50157|36412|84575,2471,2015|0004|9892,277,79
10/30/2020,XSMN,Bình Dương,591363,59,63,,50196,94944|37831,82505|03994|27376|15273|87136|86130|56389,7111,5236|2447|0962,289,13
10/30/2020,XSMN,Trà Vinh,62743,6,43,,99367,30538|17821,90407|36332|85484|74630|79356|30474|83737,3214,5973|1879|8792,943,57
10/31/2020,XSMN,TPHCM,57964,5,64,,67494,27873|39847,36483|53482|08894|71218|77009|71110|67237,3804,0330|2523|0895,334,80
10/31/2020,XSMN,Long An,270610,27,10,,1446,58453|04243,57224|86948|58504|92662|68998|05167|86726,8260,0717|0499|1654,913,7
10/31/2020,XSMN,Bình Phước,355172,35,72,,7781,55093|24175,19027|44778|13021|58458|73752|20961|40075,5842,5062|4542|6662,456,4
10/31/2020,XSMN,Hậu Giang,411083,41,83,,56633,33425|71237,52228|64249|73940|02809|16841|68839|61215,2032,3889|2382|0369,480,19
11/1/2020,XSMN,Tiền Giang,468650,46,50,,48241,28928|77892,59336|03365|22620|71140|65296|49713|56844,5545,0127|8158|9247,748,29
11/1/2020,XSMN,Kiên Giang,962273,96,73,,77223,83330|31238,40038|74012|22111|55407|31241|18704|06755,6246,1027|7869|9557,194,54
11/1/2020,XSMN,Đà Lạt,965863,96,63,,38119,97836|28720,59172|41050|06677|47481|99340|90026|62009,6271,8126|4135|4632,334,90
11/2/2020,XSMN,TPHCM,54927,5,27,,97123,09731|25183,70839|68180|36164|86260|12108|47079|70672,2746,9651|6972|8686,781,48
11/2/2020,XSMN,Đồng Tháp,898040,89,40,,73263,60351|89024,41654|71038|66880|87775|80724|14776|79806,9447,8857|9187|6954,803,2
11/2/2020,XSMN,Cà Mau,563396,56,96,,91392,75198|55893,85234|48781|26876|67616|91433|30016|41277,7696,1281|6681|1260,154,87
11/3/2020,XSMN,Bến Tre,783577,78,77,,67653,45577|88787,08669|00672|05698|45353|14461|26769|21464,4875,7461|7137|0837,578,74
11/3/2020,XSMN,Vũng Tàu,843778,84,78,,59815,41598|61869,31841|54051|65059|34860|58921|63623|16764,9320,5764|4561|0475,166,40
11/3/2020,XSMN,Bạc Liêu,865814,86,14,,40517,55568|84384,86918|98767|25912|77600|32334|97743|81608,6407,1066|3747|9650,421,84
11/4/2020,XSMN,Đồng Nai,851276,85,76,,35749,50107|10445,80870|45851|76716|00431|08850|68792|53923,3408,0740|4597|8222,806,12
11/4/2020,XSMN,Cần Thơ,654040,65,40,,43579,02549|96425,12851|57699|04291|41953|36940|27766|92612,9338,5240|3976|0381,11,90
11/4/2020,XSMN,Sóc Trăng,737157,73,57,,85521,30921|91285,72252|69400|35887|06211|60954|02976|87177,2261,5136|4824|3150,768,88
11/5/2020,XSMN,Tây Ninh,220121,22,21,,12999,78754|13979,90097|86000|56273|73383|74138|28015|92321,8593,8006|2753|3348,380,58
11/5/2020,XSMN,An Giang,931774,93,74,,91952,65761|99380,46547|49244|80462|51644|27390|19635|03672,8614,5036|1619|6519,889,31
11/5/2020,XSMN,Bình Thuận,557848,55,48,,16606,10382|58597,92711|18151|21797|47788|95230|24763|35123,7796,4425|7842|3526,178,83
11/6/2020,XSMN,Vĩnh Long,26530,2,30,,80290,61473|24933,38728|18790|93753|06016|78445|92163|03781,741,0313|7548|0546,505,74
11/6/2020,XSMN,Bình Dương,388811,38,11,,24231,01244|73852,96093|60402|67405|31629|09615|23561|12547,1515,3410|9593|0129,799,20
11/6/2020,XSMN,Trà Vinh,844463,84,63,,94049,46732|10518,98102|33664|51896|68627|43604|03326|41764,9182,6114|4146|0445,361,97
11/7/2020,XSMN,TPHCM,100080,10,80,,96463,31629|02150,14069|20414|05978|31773|26959|85448|64003,2444,5785|8258|4997,612,44
11/7/2020,XSMN,Long An,157535,15,35,,41721,22717|85076,33685|42349|19964|31415|95805|72298|70860,812,8891|6225|4397,282,71
11/7/2020,XSMN,Bình Phước,338767,33,67,,27165,00557|68790,18141|21925|78753|92219|38012|11484|38173,7584,7238|0205|6720,515,36
11/7/2020,XSMN,Hậu Giang,90456,9,56,,67439,49333|75598,02114|14474|08211|32864|38729|86447|26862,8837,4045|0486|1669,203,80
11/8/2020,XSMN,Tiền Giang,844662,84,62,,72992,76474|97788,58512|82533|92811|70117|76768|21383|88094,6721,9528|9155|0333,927,96
11/8/2020,XSMN,Kiên Giang,389547,38,47,,36767,63218|17945,73045|87568|05744|29349|18851|60999|37099,7986,4684|0604|1864,509,16
11/8/2020,XSMN,Đà Lạt,500167,50,67,,19723,12707|94648,32515|80721|04471|96795|87169|76472|30934,1629,3013|6634|3651,116,15
11/9/2020,XSMN,TPHCM,409094,40,94,,46598,23802|13810,49968|07201|94014|51168|49439|71571|09837,6049,2038|3119|2576,811,26
11/9/2020,XSMN,Đồng Tháp,638714,63,14,,47541,01439|36036,61515|35767|06917|06549|91033|79555|87907,7201,5279|3013|5005,779,51
11/9/2020,XSMN,Cà Mau,513510,51,10,,77687,54273|12538,38852|22612|06734|41301|98747|26292|79927,2010,4581|3132|5796,292,51
11/10/2020,XSMN,Bến Tre,406873,40,73,,20344,45645|33795,84337|94942|27075|99902|34906|98698|08350,14,1688|3958|1780,838,30
11/10/2020,XSMN,Vũng Tàu,928851,92,51,,92164,57787|58937,76306|36895|73044|97296|87946|51352|26528,8187,4385|8213|8462,347,13
11/10/2020,XSMN,Bạc Liêu,387093,38,93,,99751,48530|53235,61788|37555|99541|35898|45587|62222|17208,4703,5861|8533|4770,433,87
11/11/2020,XSMN,Đồng Nai,899197,89,97,,35560,43739|53306,85938|77985|43247|61726|25800|93718|25803,7284,1730|0666|5508,101,78
11/11/2020,XSMN,Cần Thơ,865162,86,62,,15391,72933|25526,80480|64091|18425|55102|06697|45414|69708,418,8391|9457|1103,644,7
11/11/2020,XSMN,Sóc Trăng,760961,76,61,,85696,21913|86057,65295|33395|18984|21785|31825|55410|36580,307,1379|0670|6615,596,71
11/12/2020,XSMN,Tây Ninh,268317,26,17,,95955,20391|00064,37662|04634|66602|32538|39033|43814|49936,2302,1964|2261|3475,538,93
11/12/2020,XSMN,An Giang,697174,69,74,,67013,64602|82390,64859|67385|15170|24034|06016|89942|49768,6539,9868|7713|3746,663,80
11/12/2020,XSMN,Bình Thuận,873143,87,43,,47784,24766|58534,75782|37820|99611|53802|42872|11659|72303,4640,9550|0806|6786,434,24
11/13/2020,XSMN,Vĩnh Long,430340,43,40,,68136,32030|82766,91179|22838|58660|56737|57297|75444|27752,3184,1148|6015|2028,139,80
11/13/2020,XSMN,Bình Dương,226477,22,77,,88660,06354|30428,28929|65819|10864|14228|03968|05378|70954,4940,4054|8897|1347,989,71
11/13/2020,XSMN,Trà Vinh,666115,66,15,,92926,84106|27746,16765|65672|29743|26913|84707|80772|54763,5363,6483|1175|8095,84,91
11/14/2020,XSMN,TPHCM,371449,37,49,,67821,52456|89012,02864|95083|56022|51315|77483|65213|66760,8442,8969|7305|2340,371,78
11/14/2020,XSMN,Long An,987080,98,80,,55048,43324|53558,29902|81807|04950|56407|31644|11499|93382,8386,3661|7989|7454,116,21
11/14/2020,XSMN,Bình Phước,76157,7,57,,19558,39227|79681,95216|82539|87426|07832|36201|61156|56353,2066,1855|0326|2244,165,72
11/14/2020,XSMN,Hậu Giang,499992,49,92,,92901,67832|34347,44240|99592|21782|52560|83982|39214|95550,5952,7988|3950|9126,865,38
11/15/2020,XSMN,Tiền Giang,992481,99,81,,66012,61176|72314,32228|40923|53305|32788|98014|31178|83377,3710,9591|8093|9489,966,11
11/15/2020,XSMN,Kiên Giang,754876,75,76,,96835,88421|23016,30198|17136|36170|95456|22110|96440|08150,334,0223|3983|0907,602,35
11/15/2020,XSMN,Đà Lạt,254492,25,92,,39531,26464|15077,57529|22623|25995|53821|97721|17658|99688,375,6523|5178|0184,712,62
11/16/2020,XSMN,TPHCM,808513,80,13,,30619,84854|13419,22879|71743|10077|82409|61269|17256|26422,2241,1951|2002|6900,451,14
11/16/2020,XSMN,Đồng Tháp,16358,1,58,,33101,34732|69438,73614|60295|37246|55824|27453|48466|77522,2494,0991|9677|7810,690,33
11/16/2020,XSMN,Cà Mau,31613,3,13,,79930,14999|48070,56265|61589|39018|53803|78294|40083|88314,18,3929|2714|2280,935,78
11/17/2020,XSMN,Bến Tre,308227,30,27,,73575,96940|65730,63482|99352|26714|43927|76512|15900|35622,2903,9097|5254|5775,694,4
11/17/2020,XSMN,Vũng Tàu,897810,89,10,,97130,44713|40842,85433|00837|76424|39617|18628|17750|87356,8982,5026|2306|5349,187,66
11/17/2020,XSMN,Bạc Liêu,732262,73,62,,11905,58791|26370,00999|53963|00717|97876|00938|50303|98428,2422,6532|6937|9607,435,80
11/18/2020,XSMN,Đồng Nai,151903,15,3,,10955,59097|86114,23035|09147|61045|50186|30630|49662|09885,1030,2751|8431|2391,337,62
11/18/2020,XSMN,Cần Thơ,858036,85,36,,61532,25341|35487,19187|03302|10900|13709|90860|96773|73386,3033,9462|3837|4600,840,32
11/18/2020,XSMN,Sóc Trăng,322911,32,11,,21469,50318|41849,34930|34021|56704|60209|33653|68838|48421,6067,7151|1145|8503,29,51
11/19/2020,XSMN,Tây Ninh,768436,76,36,,66616,39827|38239,36568|94157|67907|31038|59176|62242|24553,7866,7872|6831|8017,812,39
11/19/2020,XSMN,An Giang,986200,98,0,,36340,52069|53871,62190|04315|82672|51240|93801|08868|96752,8514,2541|8479|6230,269,12
11/19/2020,XSMN,Bình Thuận,765131,76,31,,37469,45915|29607,32159|99673|71788|35886|80484|44241|82289,4542,8454|7166|6955,863,9
11/20/2020,XSMN,Vĩnh Long,107953,10,53,,44038,32536|93716,53324|22886|38765|51295|55130|04076|11710,8112,6299|1228|4551,510,21
11/20/2020,XSMN,Bình Dương,574047,57,47,,80938,00954|13960,98199|57639|82017|18927|53977|21841|59702,8889,0705|3885|2769,356,16
11/20/2020,XSMN,Trà Vinh,358536,35,36,,42772,10805|02537,30959|13977|93970|29149|71580|53687|78076,1726,3408|7448|6800,706,48
11/21/2020,XSMN,TPHCM,633850,63,50,,23850,18640|88972,01263|23131|11754|91184|75371|42375|37832,3066,3212|4519|3217,408,77
11/21/2020,XSMN,Long An,696840,69,40,,61530,31076|87862,19278|40209|24339|40648|46004|25379|19864,5833,2399|0668|4198,691,9
11/21/2020,XSMN,Bình Phước,86210,8,10,,55341,85668|12187,75652|44271|09074|59313|19412|53198|85103,3364,2164|4282|7891,955,88
11/21/2020,XSMN,Hậu Giang,846977,84,77,,85158,12741|73195,07389|66486|05310|89282|51183|96373|77183,307,9637|0472|4764,228,54
11/22/2020,XSMN,Tiền Giang,111772,11,72,,20341,00457|90938,03314|06778|14440|88022|46195|47144|93966,6632,4961|4526|6766,50,0
11/22/2020,XSMN,Kiên Giang,84616,8,16,,91549,97987|16282,35781|76399|22858|49020|00168|34577|55360,94,5165|7816|0911,177,12
11/22/2020,XSMN,Đà Lạt,121246,12,46,,14812,61736|08355,94518|97061|18004|28444|90348|21003|67412,3815,2527|3842|1857,589,68
11/23/2020,XSMN,TPHCM,499875,49,75,,13457,24076|01704,32242|64035|29299|51151|08499|13421|17052,43,2295|5950|7314,255,76
11/23/2020,XSMN,Đồng Tháp,602235,60,35,,51274,07238|71742,52155|21451|97142|63785|14589|43145|65178,3870,5868|8783|3366,622,74
11/23/2020,XSMN,Cà Mau,889980,88,80,,44671,05733|00240,23833|79182|29582|15927|94600|97544|30229,412,2719|1672|3053,833,0
11/24/2020,XSMN,Bến Tre,447463,44,63,,48830,65304|90869,92533|97803|87925|99484|86261|23856|87921,8598,6689|0123|9561,88,33
11/24/2020,XSMN,Vũng Tàu,390846,39,46,,29846,46384|30205,50640|49608|57248|27807|73211|45254|93071,9297,0384|4592|1720,1,10
11/24/2020,XSMN,Bạc Liêu,898698,89,98,,4233,66408|22826,95235|89252|58029|07266|04871|01435|84493,3704,4777|3086|8394,818,31
11/25/2020,XSMN,Đồng Nai,782357,78,57,,52972,18856|37466,78750|63170|55958|73882|98027|28411|25924,1153,4814|7467|8528,529,7
11/25/2020,XSMN,Cần Thơ,107847,10,47,,42630,59440|44428,08043|05042|34715|85838|40610|69857|52648,8568,4156|8988|0717,325,45
11/25/2020,XSMN,Sóc Trăng,74117,7,17,,54833,45598|05538,76808|64627|98959|17222|84580|22223|40469,4151,1695|2243|3559,737,68
11/26/2020,XSMN,Tây Ninh,663755,66,55,,45340,35826|25016,32083|63663|35031|49704|41452|12951|74840,9715,8457|0282|3171,337,8
11/26/2020,XSMN,An Giang,812852,81,52,,66667,83501|00593,97474|51300|77107|65795|34906|32270|41914,4303,8333|6990|2548,643,29
11/26/2020,XSMN,Bình Thuận,800244,80,44,,67946,22926|36972,75669|95104|85217|84170|17927|37775|07216,5487,8703|6879|0814,279,65
11/27/2020,XSMN,Vĩnh Long,952289,95,89,,39255,24824|85966,95020|13415|17563|48539|06065|83658|55974,7492,5913|3635|8638,487,65
